APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	Cont_S1.PAU	Cont_S2.PAU	Cont_S3.PAU	Cont_S4.PAU	TDP43_S5.PAU	TDP43_S6.PAU	TDP43_S7.PAU	Cont_S1.TPM	Cont_S2.TPM	Cont_S3.TPM	Cont_S4.TPM	TDP43_S5.TPM	TDP43_S6.TPM	TDP43_S7.TPM	Site	Control_mean_PAU	KO_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000155265.14_2_D	ENST00000370602	ENSG00000155265.14	GOLGA7B	chr10	97865589	97868025	+	97865700	97868025	2325	3	20.441	14.777	19.589	15.242	49.235	47.534	56.493	10.287293	7.023919	10.401303	7.345153	19.045836	19.843436	22.051848	D	17.51225	51.0873333333333	33.5750833333333	0.00142138168978401	0.716127101764804	Lengthening	Distal increased
ENSG00000155265.14_3_D	ENST00000370602	ENSG00000155265.14	GOLGA7B	chr10	97865589	97871580	+	97865700	97871580	5880	3	7.602	8.64	7.904	8.361	41.746	37.508	43.507	3.825698	4.10707	4.19663	4.029291	16.149014	15.657979	16.983052	D	8.12675	40.9203333333333	32.7935833333333	0.00256201474010711	0.866814987069571	Lengthening	Distal increased
ENSG00000156925.14_1_S	ENST00000370606	ENSG00000156925.14	ZIC3	chrX	137577121	137577691	+	137577271	137577691	420	1	100	100	100	100	100	100	100	2.346484	2.869946	3.775881	0.615483	6.563767	3.413298	7.432732	S	100	100	0	1	1	NS	NS
ENSG00000153898.15_1_S	ENST00000370608	ENSG00000153898.15	MCOLN2	chr1	84925582	84926721	-	84925582	84926684	1102	1	100	NA	NA	100	NA	NA	NA	0.05505	0	0	0.052223	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000171517.8_1_S	ENST00000370611,ENST00001028116,ENST00001145346	ENSG00000171517.8	LPAR3	chr1	84811601	84814171	-	84811601	84813845	2244	1	100	100	100	100	100	100	100	0.089791	0.196484	0.247972	0.254163	0.10687	0.16541	0.291517	S	100	100	0	1	1	NS	NS
ENSG00000188107.16_1_S	ENST00000370621	ENSG00000188107.16	EYS	chr6	63720135	63721797	-	63720135	63720595	460	1	100	100	100	100	NA	100	100	0.294181	0.333702	0.059472	0.058333	0	0.162964	0.214825	S	100	100	0	1	1	NS	NS
ENSG00000119986.9_1_S	ENST00000370626	ENSG00000119986.9	AVPI1	chr10	97677423	97678025	-	97677423	97677868	445	1	100	100	100	100	100	100	100	4.118408	4.624379	3.452934	5.175043	3.459897	5.101817	3.407547	S	100	100	0	1	1	NS	NS
ENSG00000102245.10_1_S	ENST00000370628,ENST00000695725,ENST00001132969	ENSG00000102245.10	CD40LG	chrX	136659038	136660390	+	136659415	136660390	975	1	100	100	NA	100	NA	100	100	0.07997	0.028028	0	0.149523	0	0.036516	0.204836	S	100	100	0	1	1	NS	NS
ENSG00000117151.15_1_D	ENST00000370630	ENSG00000117151.15	CTBS	chr1	84549605	84555199	-	84549605	84554998	5393	2	4.889	12.94	3.606	2.2	8.181	13.094	28.194	0.03997	0.143037	0.035049	0.036793	0.027102	0.145184	0.404728	D	5.90875	16.4896666666667	10.5809166666667	0.213237378098446	1	NS	NS
ENSG00000117151.15_2_P	ENST00000370630	ENSG00000117151.15	CTBS	chr1	84553123	84555199	-	84553123	84554998	1875	2	95.111	87.06	96.394	97.8	91.819	86.906	71.806	0.777609	0.962336	0.937034	1.635796	0.304175	0.963587	1.030782	P	94.09125	83.5103333333333	-10.5809166666667	0.213237378098446	1	NS	NS
ENSG00000155252.16_1_S	ENST00000370631,ENST00001088280,ENST00001140965	ENSG00000155252.16	PI4K2A	chr10	97673580	97676434	+	97673742	97676434	2692	1	100	100	100	100	100	100	100	40.008445	42.918551	43.262726	41.146396	42.336325	38.920766	43.169657	S	100	100	0	1	1	NS	NS
ENSG00000102243.15_1_S	ENST00000370634	ENSG00000102243.15	VGLL1	chrX	136556450	136556807	+	136556539	136556807	268	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000203942.5_1_S	ENST00000370640	ENSG00000203942.5	C10orf62	chr10	97589720	97590934	+	97590569	97590934	365	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000241935.11_1_S	ENST00000370646,ENST00000993248,ENST00001126318,ENST00001137870	ENSG00000241935.11	HOGA1	chr10	97611509	97612802	+	97611659	97612802	1143	1	NA	100	NA	NA	NA	NA	NA	0	0.030653	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000102239.6_1_S	ENST00000370648	ENSG00000102239.6	BRS3	chrX	136491961	136493780	+	136492375	136493780	1405	1	NA	NA	NA	100	NA	100	NA	0	0	0	0.043718	0	0.041407	0	S	100	100	0	NA	NA	NS	NS
ENSG00000117133.13_1_S	ENST00000370654	ENSG00000117133.13	RPF1	chr1	84497428	84497790	+	84497470	84497790	320	1	100	100	100	100	100	100	100	22.375983	21.060832	34.293502	26.33409	40.147687	27.110045	35.896145	S	100	100	0	1	1	NS	NS
ENSG00000146166.18_1_S	ENST00000370658,ENST00000370657	ENSG00000146166.18	LGSN	chr6	63279636	63281220	-	63279636	63280020	384	1	NA	100	NA	NA	NA	NA	NA	0	0.056084	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000198225.6_1_S	ENST00000370659	ENSG00000198225.6	FKBP1C	chr6	63211468	63213024	+	63211883	63213024	1141	1	100	100	100	100	100	100	100	149.265684	149.34929	144.136714	151.307078	145.557246	155.953642	152.822871	S	100	100	0	1	1	NS	NS
ENSG00000137976.9_1_S	ENST00000370662	ENSG00000137976.9	DNASE2B	chr1	84414527	84415018	+	84414868	84415018	150	1	100	100	NA	NA	NA	100	100	0.340065	0.505079	0	0	0	0.162215	0.343667	S	100	100	0	1	1	NS	NS
ENSG00000203943.10_1_S	ENST00000370668	ENSG00000203943.10	SAMD13	chr1	84349630	84350798	+	84349774	84350798	1024	1	100	100	100	100	100	100	100	0.38272	1.674796	0.967081	1.136872	0.450351	0.775952	0.578535	S	100	100	0	1	1	NS	NS
ENSG00000022267.21_1_S	ENST00000370676,ENST00000370683,ENST00000394155,ENST00000535737,ENST00000618438,ENST00000628568,ENST00000651089,ENST00000651929,ENST00000973653,ENST00001100500,ENST00001100501,ENST00001100505,ENST00001133707,ENST00001133708	ENSG00000022267.21	FHL1	chrX	136209870	136211359	+	136210025	136211359	1334	1	100	100	100	100	100	100	100	152.300941	171.951437	138.869635	167.856822	162.03644	154.769741	157.175682	S	100	100	0	1	1	NS	NS
ENSG00000142875.23_1_S	ENST00000370685	ENSG00000142875.23	PRKACB	chr1	84235179	84238498	+	84235305	84238498	3193	1	100	100	100	100	100	100	100	133.325727	140.75816	144.193092	168.8587	138.90806	126.450673	115.791275	S	100	100	0	1	1	NS	NS
ENSG00000112208.13_1_S	ENST00000370693,ENST00001121399,ENST00001139397	ENSG00000112208.13	BAG2	chr6	57183777	57189833	+	57184190	57189833	5643	3	100	100	100	100	100	100	100	0.689727	0.595905	0.706359	0.55691	0.637681	0.436944	0.977937	S	100	100	0	1	1	NS	NS
ENSG00000198689.15_1_P	ENST00000370695	ENSG00000198689.15	SLC9A6	chrX	136044451	136047032	+	136044724	136047032	2308	3	45.348	41.878	17.401	18.043	8.554	45.974	0	23.300914	22.571615	8.828725	10.168026	3.407759	18.417537	0	P	30.6675	18.176	-12.4915	0.489554198867723	1	NS	NS
ENSG00000198689.15_2_D	ENST00000370695	ENSG00000198689.15	SLC9A6	chrX	136044451	136047139	+	136044724	136047139	2415	3	51.516	53.856	82.599	81.003	88.979	54.026	100	26.470272	29.027208	41.906721	45.648008	35.447866	21.643258	40.90169	D	67.2435	81.0016666666667	13.7581666666667	0.451247277491396	1	NS	NS
ENSG00000198689.15_3_D	ENST00000370695	ENSG00000198689.15	SLC9A6	chrX	136044451	136047269	+	136044724	136047269	2545	3	3.135	4.266	0	0.954	2.467	0	0	1.611075	2.299258	0	0.537729	0.982646	0	0	D	2.08875	0.822333333333333	-1.26641666666667	0.367263752158546	1	NS	NS
ENSG00000168116.17_1_P	ENST00000370733,ENST00000988105,ENST00001138642	ENSG00000168116.17	KIAA1586	chr6	57052685	57055225	+	57054863	57055225	362	3	34.335	44.127	40.998	35.348	47.749	40.013	26.165	12.310038	17.492506	13.288393	14.533973	19.787051	16.113436	10.32881	P	38.702	37.9756666666667	-0.726333333333329	0.921960473091443	1	NS	NS
ENSG00000162618.17_1_D	ENST00000370742	ENSG00000162618.17	ADGRL4	chr1	78889763	78891216	-	78889763	78891153	1390	2	NA	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	0	NA	NA	NA	NA	NS	NS
ENSG00000162618.17_2_P	ENST00000370742	ENSG00000162618.17	ADGRL4	chr1	78890589	78891216	-	78890589	78891153	564	2	NA	100	NA	NA	NA	NA	NA	0	0.645803	0	0	0	0	0	P	100	NA	NA	NA	NA	NS	NS
ENSG00000137965.13_1_S	ENST00000370747,ENST00001093548,ENST00001143914	ENSG00000137965.13	IFI44	chr1	78663764	78664078	+	78663811	78664078	267	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000137959.19_1_P	ENST00000370751	ENSG00000137959.19	IFI44L	chr1	78641774	78642799	+	78641809	78642799	990	2	NA	NA	NA	0	NA	NA	NA	0	0	0	0	0	0	0	P	0	NA	NA	NA	NA	NS	NS
ENSG00000137959.19_2_D	ENST00000370751	ENSG00000137959.19	IFI44L	chr1	78641774	78646145	+	78641809	78646145	4336	2	NA	NA	NA	100	NA	NA	NA	0	0	0	0.014199	0	0	0	D	100	NA	NA	NA	NA	NS	NS
ENSG00000165359.18_1_S	ENST00000370752	ENSG00000165359.18	INTS6L	chrX	135581527	135582509	+	135581636	135582509	873	1	100	100	100	100	100	100	100	18.212387	17.824558	20.089021	18.13444	16.390309	15.461655	17.081536	S	100	100	0	1	1	NS	NS
ENSG00000122420.12_1_S	ENST00000370756,ENST00000370757	ENSG00000122420.12	PTGFR	chr1	78536405	78539749	+	78536687	78539749	3062	1	100	100	100	100	100	100	100	0.475154	0.256589	0.059191	0.400256	0.115675	0.158157	0.080183	S	100	100	0	1	1	NS	NS
ENSG00000137960.8_1_P	ENST00000370759,ENST00001121430,ENST00001142995	ENSG00000137960.8	GIPC2	chr1	78135591	78137244	+	78135743	78137244	1501	2	100	0	100	0	100	100	100	0.172354	0	0.320723	0	0.240367	0.590858	0.205598	P	50	100	50	0.181690113816209	1	NS	NS
ENSG00000137960.8_2_D	ENST00000370759,ENST00001121430,ENST00001142995	ENSG00000137960.8	GIPC2	chr1	78135591	78137428	+	78135743	78137428	1685	2	0	100	0	100	0	0	0	0	0.247014	0	0.433029	0	0	0	D	50	0	-50	0.181690113816209	1	NS	NS
ENSG00000162616.11_1_P	ENST00000370763	ENSG00000162616.11	DNAJB4	chr1	78016013	78017318	+	78016247	78017318	1071	2	51.512	50.225	41.944	55.901	54.07	54.913	63.635	15.975484	16.258947	13.904801	22.253435	19.403275	17.908197	21.067797	P	49.8955	57.5393333333333	7.64383333333333	0.133920168825716	1	NS	NS
ENSG00000162616.11_2_D	ENST00000370763	ENSG00000162616.11	DNAJB4	chr1	78016013	78017964	+	78016247	78017964	1717	2	48.488	49.775	58.056	44.099	45.93	45.087	36.365	15.037544	16.11358	19.246234	17.555466	16.481891	14.703831	12.039465	D	50.1045	42.4606666666667	-7.64383333333333	0.133920168825716	1	NS	NS
ENSG00000186376.18_1_S	ENST00000370764	ENSG00000186376.18	ZNF75D	chrX	135285787	135287846	-	135285787	135287136	1349	1	100	100	100	100	100	100	100	8.94074	8.607824	7.079252	9.005687	7.408073	8.247217	7.976628	S	100	100	0	1	1	NS	NS
ENSG00000162613.20_2_S	ENST00000370768	ENSG00000162613.20	FUBP1	chr1	77944057	77948774	-	77944057	77948765	4708	2	100	100	100	100	100	100	100	65.739763	75.232575	69.099582	80.007799	74.766129	73.936777	72.499697	S	100	100	0	1	1	NS	NS
ENSG00000162613.20_1_S	ENST00000370768,ENST00000370767	ENSG00000162613.20	FUBP1	chr1	77948404	77948914	-	77948404	77948765	361	2	100	100	100	100	100	100	100	46.414028	14.62334	54.144967	21.818612	84.060865	57.114961	105.896554	S	100	100	0	1	1	NS	NS
ENSG00000203950.7_1_S	ENST00000370775	ENSG00000203950.7	RTL8A	chrX	135050931	135052135	-	135050931	135051766	835	1	100	100	100	100	100	100	100	143.521561	121.931295	137.587766	122.365546	124.002806	125.138689	143.529024	S	100	100	0	1	1	NS	NS
ENSG00000101928.15_1_S	ENST00000370777,ENST00001037579,ENST00001136585	ENSG00000101928.15	MOSPD1	chrX	134887625	134889192	-	134887625	134889160	1535	1	100	100	100	100	100	100	100	17.981105	18.165206	15.937171	16.119709	17.427667	15.746403	17.820321	S	100	100	0	1	1	NS	NS
ENSG00000156500.18_1_S	ENST00000370784,ENST00000370785,ENST00000643150,ENST00000646004,ENST00000898787,ENST00001060488,ENST00001060489,ENST00001134074	ENSG00000156500.18	PABIR3	chrX	134854090	134854591	+	134854236	134854591	355	1	100	NA	100	100	100	100	100	0.970538	0	0.993267	0.306454	0.268205	0.283145	1.609055	S	100	100	0	1	1	NS	NS
ENSG00000180488.19_1_S	ENST00000370791	ENSG00000180488.19	MIGA1	chr1	77874845	77878421	+	77875064	77878421	3357	1	100	100	100	100	100	100	100	7.754974	5.848039	7.169366	6.091085	7.652496	6.677924	6.617137	S	100	100	0	1	1	NS	NS
ENSG00000036549.15_1_D	ENST00000370798	ENSG00000036549.15	ZZZ3	chr1	77562415	77565784	-	77562415	77565639	3224	3	44.611	41.434	41.035	40.522	46.969	42.796	47.379	12.94421	12.14213	10.228764	12.846856	11.024935	10.238488	9.540218	D	41.9005	45.7146666666667	3.81416666666667	0.101204934729117	1	NS	NS
ENSG00000036549.15_2_D	ENST00000370798	ENSG00000036549.15	ZZZ3	chr1	77562474	77565784	-	77562474	77565639	3165	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000036549.15_3_P	ENST00000370798	ENSG00000036549.15	ZZZ3	chr1	77564500	77565784	-	77564500	77565639	1139	3	55.389	58.566	58.965	59.478	53.031	57.204	52.621	16.071473	17.162866	14.698389	18.856742	12.447838	13.685545	10.595758	P	58.0995	54.2853333333333	-3.81416666666667	0.101204934729117	1	NS	NS
ENSG00000203952.12_1_P	ENST00000370809	ENSG00000203952.12	CCDC160	chrX	134244776	134245914	+	134245778	134245914	136	2	0	37.965	0	78.278	0	69.807	63.365	0	1.558172	0	2.83809	0	1.683969	1.920332	P	29.06075	44.3906666666667	15.3299166666667	0.623681014173212	1	NS	NS
ENSG00000203952.12_2_D	ENST00000370809	ENSG00000203952.12	CCDC160	chrX	134244776	134246205	+	134245778	134246205	427	2	100	62.035	100	21.722	100	30.193	36.635	3.671458	2.546088	2.656694	0.787571	1.767106	0.728338	1.110268	D	70.93925	55.6093333333333	-15.3299166666667	0.623681014173212	1	NS	NS
ENSG00000142892.17_1_D	ENST00000370812,ENST00001028988,ENST00001143972	ENSG00000142892.17	PIGK	chr1	77088989	77092490	-	77088989	77092373	3384	2	100	100	36.45	100	100	32.408	29.868	10.513523	11.660019	11.296539	12.485174	12.74277	9.450175	8.945875	D	84.1125	54.092	-30.0205	0.345937529671353	1	NS	NS
ENSG00000142892.17_2_P	ENST00000370812,ENST00001028988,ENST00001143972	ENSG00000142892.17	PIGK	chr1	77091698	77092490	-	77091698	77092373	675	2	0	0	63.55	0	0	67.592	70.132	0	0	19.695648	0	0	19.710159	21.005373	P	15.8875	45.908	30.0205	0.345937529671353	1	NS	NS
ENSG00000147257.18_1_S	ENST00000370818	ENSG00000147257.18	GPC3	chrX	133535744	133536293	-	133535744	133536123	379	1	100	100	100	100	100	100	100	0.926027	1.785083	0.834046	1.771405	3.622335	1.16273	0.529181	S	100	100	0	1	1	NS	NS
ENSG00000101181.20_1_S	ENST00000370823,ENST00001090541	ENSG00000101181.20	MTG2	chr20	62200682	62203568	+	62203241	62203568	327	1	100	100	100	100	100	100	100	12.498971	12.851997	14.890881	11.850275	11.348813	12.156809	12.270289	S	100	100	0	1	1	NS	NS
ENSG00000076716.11_1_D	ENST00000370828	ENSG00000076716.11	GPC4	chrX	133300102	133303069	-	133300102	133302866	2764	4	0	0	0	0	100	0	0	0	0	0	0	0.209026	0	0	D	0	33.3333333333333	33.3333333333333	0.422649730810374	1	NS	NS
ENSG00000076716.11_2_D	ENST00000370828	ENSG00000076716.11	GPC4	chrX	133300568	133303069	-	133300568	133302866	2298	4	0	0	0	100	0	0	100	0	0	0	0.367431	0	0	0.467304	D	25	33.3333333333333	8.33333333333334	0.851162752713234	1	NS	NS
ENSG00000076716.11_3_D	ENST00000370828	ENSG00000076716.11	GPC4	chrX	133301033	133303069	-	133301033	133302866	1833	4	100	100	0	0	0	46.854	0	0.03236	0.097518	0	0	0	0.301704	0	D	50	15.618	-34.382	0.34846305190356	1	NS	NS
ENSG00000076716.11_4_P	ENST00000370828	ENSG00000076716.11	GPC4	chrX	133302383	133303069	-	133302383	133302866	483	4	0	0	100	0	0	53.146	0	0	0	0.274097	0	0	0.342214	0	P	25	17.7153333333333	-7.28466666666667	0.821675659306146	1	NS	NS
ENSG00000134588.13_1_S	ENST00000370832	ENSG00000134588.13	USP26	chrX	133024630	133028272	-	133024630	133025478	848	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000171004.19_1_S	ENST00000370833	ENSG00000171004.19	HS6ST2	chrX	132626009	132629093	-	132626009	132628222	2213	1	100	100	100	100	100	100	100	8.896917	8.685826	7.084108	8.938208	10.076282	9.981844	11.248798	S	100	100	0	1	1	NS	NS
ENSG00000117054.17_1_P	ENST00000370834	ENSG00000117054.17	ACADM	chr1	75762691	75763497	+	75762763	75763497	734	2	93.976	0	90.228	0	83.655	90.806	84.994	39.530234	0	56.012036	0	66.111556	56.784517	60.99256	P	46.051	86.485	40.434	0.225824836835503	1	NS	NS
ENSG00000117054.17_2_D	ENST00000370834	ENSG00000117054.17	ACADM	chr1	75762691	75763679	+	75762763	75763679	916	2	6.024	100	9.772	100	16.345	9.194	15.006	2.53378	36.779082	6.066183	57.927601	12.917125	5.749218	10.768657	D	53.949	13.515	-40.434	0.225824836835503	1	NS	NS
ENSG00000076770.18_1_D	ENST00000370844,ENST00000698663,ENST00000698664	ENSG00000076770.18	MBNL3	chrX	132369319	132379677	-	132369319	132379543	10224	4	NA	NA	100	0	NA	0	NA	0	0	0.008148	0	0	0	0	D	50	0	-50	NA	NA	NS	NS
ENSG00000076770.18_2_D	ENST00000370844,ENST00000698663,ENST00000698664	ENSG00000076770.18	MBNL3	chrX	132372000	132379677	-	132372000	132379543	7543	4	NA	NA	0	100	NA	100	NA	0	0	0	0.034524	0	0.01069	0	D	50	100	50	NA	NA	NS	NS
ENSG00000076770.18_3_D	ENST00000370844,ENST00000698663,ENST00000698664	ENSG00000076770.18	MBNL3	chrX	132376333	132379677	-	132376333	132379543	3210	4	NA	NA	0	0	NA	0	NA	0	0	0	0	0	0	0	D	0	0	0	NA	NA	NS	NS
ENSG00000076770.18_4_P	ENST00000370844,ENST00000698663,ENST00000698664	ENSG00000076770.18	MBNL3	chrX	132379192	132379677	-	132379192	132379543	351	4	NA	NA	0	0	NA	0	NA	0	0	0	0	0	0	0	P	0	0	0	NA	NA	NS	NS
ENSG00000137968.17_1_S	ENST00000370859	ENSG00000137968.17	SLC44A5	chr1	75202131	75203833	-	75202131	75203726	1595	1	100	100	100	100	100	100	100	33.235642	25.614118	24.705754	31.409077	25.768885	22.772145	23.128667	S	100	100	0	1	1	NS	NS
ENSG00000137252.11_1_S	ENST00000370862	ENSG00000137252.11	HCRTR2	chr6	55282224	55282620	+	55282454	55282620	166	1	100	100	100	100	100	100	100	8.612282	13.263158	9.275803	10.924012	24.270184	19.4194	20.487443	S	100	100	0	1	1	NS	NS
ENSG00000162623.18_1_P	ENST00000370867	ENSG00000162623.18	TYW3	chr1	74763893	74764400	+	74764113	74764400	287	2	39.686	37.509	0	40.386	0	47.197	47.04	2.920364	2.659993	0	2.911719	0	4.513609	4.705246	P	29.39525	31.4123333333333	2.01708333333333	0.919214840825929	1	NS	NS
ENSG00000162623.18_2_D	ENST00000370867	ENSG00000162623.18	TYW3	chr1	74763893	74766677	+	74764113	74766677	2564	2	60.314	62.491	100	59.614	100	52.803	52.96	4.4384	4.431701	4.06451	4.297942	6.190079	5.049665	5.297374	D	70.60475	68.5876666666667	-2.01708333333333	0.919214840825929	1	NS	NS
ENSG00000101182.17_1_S	ENST00000370873,ENST00000991070	ENSG00000101182.17	PSMA7	chr20	62136734	62136962	-	62136734	62136856	122	1	100	100	100	100	100	100	100	308.684808	271.861907	372.363634	317.121513	440.19484	303.978252	426.160289	S	100	100	0	1	1	NS	NS
ENSG00000259030.8_1_S	ENST00000370895	ENSG00000259030.8	FPGT-TNNI3K	chr1	74370287	74375848	+	74370411	74375848	5437	1	100	100	100	100	100	100	100	0.212416	0.157523	0.101916	0.153043	0.290071	0.194111	0.118707	S	100	100	0	1	1	NS	NS
ENSG00000254685.10_1_S	ENST00000370898,ENST00001122696,ENST00000905300	ENSG00000254685.10	FPGT	chr1	74204390	74207234	+	74205832	74207234	1402	2	100	100	100	100	100	100	100	3.892207	3.083742	3.132224	2.96772	4.812842	4.207727	5.34848	S	100	100	0	1	1	NS	NS
ENSG00000132485.16_1_D	ENST00000370920	ENSG00000132485.16	ZRANB2	chr1	71063290	71065137	-	71063290	71065073	1783	2	77.487	65.458	100	88.796	100	83.626	77.548	79.429422	63.370027	92.036857	97.735465	112.718081	87.440927	75.568935	D	82.93525	87.058	4.12275000000001	0.697399957132727	1	NS	NS
ENSG00000118454.15_1_D	ENST00000370944,ENST00001002557,ENST00001145844	ENSG00000118454.15	ANKRD13C	chr1	70260587	70262847	-	70260587	70262716	2129	2	54.918	65.81	64.961	56.008	71.475	63.448	67.262	31.218091	39.557702	30.910998	37.002725	33.182262	29.715127	34.138116	D	60.42425	67.395	6.97075	0.117945749761259	1	NS	NS
ENSG00000116754.16_1_P	ENST00000370949,ENST00000370951	ENSG00000116754.16	SRSF11	chr1	70250607	70252020	+	70250805	70252020	1215	2	51.833	57.097	53.664	54.465	53.266	63.801	46.225	50.075611	59.158689	57.277305	63.439116	63.287689	80.632427	49.782653	P	54.26475	54.4306666666667	0.165916666666668	0.977323998940919	1	NS	NS
ENSG00000116754.16_2_D	ENST00000370949,ENST00000370951	ENSG00000116754.16	SRSF11	chr1	70250607	70253052	+	70250805	70253052	2247	2	48.167	42.903	46.336	45.535	46.734	36.199	53.775	46.534173	44.452898	49.455602	53.03756	55.526202	45.748636	57.914107	D	45.73525	45.5693333333333	-0.165916666666668	0.977323998940919	1	NS	NS
ENSG00000066557.8_1_S	ENST00000370952,ENST00001001039,ENST00001140591	ENSG00000066557.8	LRRC40	chr1	70144804	70145905	-	70144804	70145799	995	1	100	100	100	100	100	100	100	118.758009	129.808526	96.7048	145.761973	109.998455	107.942173	103.567914	S	100	100	0	1	1	NS	NS
ENSG00000170899.13_1_S	ENST00000370959,ENST00000986198,ENST00001021955	ENSG00000170899.13	GSTA4	chr6	52977947	52978592	-	52977947	52978469	522	1	100	100	100	100	100	100	100	413.592438	476.977696	348.610987	481.924097	376.912805	390.734235	341.44905	S	100	100	0	1	1	NS	NS
ENSG00000056277.18_1_S	ENST00000370978	ENSG00000056277.18	ZNF280C	chrX	130202710	130204992	-	130202710	130204976	2266	1	100	100	100	100	100	100	100	4.384326	3.822073	5.308229	3.401324	6.004696	4.517662	4.291417	S	100	100	0	1	1	NS	NS
ENSG00000162595.10_1_D	ENST00000370981	ENSG00000162595.10	DIRAS3	chr1	68045895	68047362	-	68045895	68046607	712	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000162595.10_2_P	ENST00000370981	ENSG00000162595.10	DIRAS3	chr1	68045961	68047362	-	68045961	68046607	646	2	100	100	100	100	100	100	100	0.394534	0.035733	0.415699	0.089787	0.456857	0.096758	0.155206	P	100	100	0	1	1	NS	NS
ENSG00000172380.8_1_D	ENST00000370982	ENSG00000172380.8	GNG12	chr1	67701465	67705576	-	67701465	67705450	3985	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000172380.8_2_P	ENST00000370982	ENSG00000172380.8	GNG12	chr1	67701537	67705576	-	67701537	67705450	3913	2	100	100	100	100	100	100	100	0.397682	0.417232	0.183665	0.357263	0.721772	0.513813	0.604813	P	100	100	0	1	1	NS	NS
ENSG00000116717.14_1_S	ENST00000370985,ENST00000648742,ENST00001145534	ENSG00000116717.14	GADD45A	chr1	67687660	67688338	+	67687774	67688338	564	1	100	100	100	100	100	100	100	39.709449	55.668872	38.225071	48.198595	37.457596	35.343412	41.833061	S	100	100	0	1	1	NS	NS
ENSG00000132825.7_1_D	ENST00000370996	ENSG00000132825.7	PPP1R3D	chr20	59936667	59940305	-	59936667	59939031	2364	2	12.178	31.972	0	0	0	12.776	0	0.435867	1.08764	0	0	0	0.380613	0	D	11.0375	4.25866666666667	-6.77883333333333	0.472903929062798	1	NS	NS
ENSG00000132825.7_2_P	ENST00000370996	ENSG00000132825.7	PPP1R3D	chr20	59936831	59940305	-	59936831	59939031	2200	2	87.822	68.028	100	100	100	87.224	100	3.143253	2.31422	3.550314	3.466832	3.237178	2.598442	3.412745	P	88.9625	95.7413333333333	6.77883333333332	0.472903929062798	1	NS	NS
ENSG00000203963.13_2_S	ENST00000371006,ENST00000475209,ENST00000684719,ENST00001023728,ENST00001144759	ENSG00000203963.13	C1orf141	chr1	67092164	67093604	-	67092164	67093004	840	2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000203963.13_1_S	ENST00000371006,ENST00000475209,ENST00000684719,ENST00001023728,ENST00001144759,ENST00000621590	ENSG00000203963.13	C1orf141	chr1	67092394	67096321	-	67092394	67093004	610	2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000181274.8_1_S	ENST00000371019	ENSG00000181274.8	FRAT2	chr10	97332496	97334729	-	97332496	97333870	1374	1	100	100	100	100	100	100	100	21.809984	19.659057	20.999276	20.002017	25.204111	23.140873	23.429385	S	100	100	0	1	1	NS	NS
ENSG00000165879.9_1_P	ENST00000371021	ENSG00000165879.9	FRAT1	chr10	97319270	97321823	+	97320293	97321823	1530	2	43.745	51.131	63.866	0	65.731	83.546	68.862	4.631934	4.93264	6.109921	0	6.991881	9.355031	7.652423	P	39.6855	72.713	33.0275	0.0933934227909052	1	NS	NS
ENSG00000165879.9_2_D	ENST00000371021	ENSG00000165879.9	FRAT1	chr10	97319270	97321915	+	97320293	97321915	1622	2	56.255	48.869	36.134	100	34.269	16.454	31.138	5.956565	4.714487	3.456878	8.400427	3.645205	1.842403	3.460301	D	60.3145	27.287	-33.0275	0.0933934227909051	1	NS	NS
