APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	MATR3_KO1_Rep1.PAU	MATR3_KO1_Rep2.PAU	MATR3_KO5_Rep1.PAU	WT1_Rep1.PAU	WT1_Rep2.PAU	WT1_Rep3.PAU	WT7_Rep1.PAU	WT7_Rep2.PAU	MATR3_KO1_Rep1.TPM	MATR3_KO1_Rep2.TPM	MATR3_KO5_Rep1.TPM	WT1_Rep1.TPM	WT1_Rep2.TPM	WT1_Rep3.TPM	WT7_Rep1.TPM	WT7_Rep2.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	MATR3_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000178996.16_1_P	ENST00000326277,ENST00000381410,ENST00000852109	ENSG00000178996.16	SNX18	chr5	54543178	54543891	+	54543432	54543891	459	3	21.521	15.388	23.776	26.077	0	20.165	19.427	31.287	4.118607	2.878672	4.219719	5.309058	0	4.563542	3.787997	5.796836	7	TRUE	19.3912	20.2283333333333	0.83713333333333	0.89167376517309	1	0.0497940109830901	459	3154	Proximal	NS	NS
ENSG00000178996.16_2_D	ENST00000326277,ENST00000381410,ENST00000852109	ENSG00000178996.16	SNX18	chr5	54543178	54545866	+	54543432	54545866	2434	3	60.129	75.968	62.802	66.809	94.648	66.557	63.17	53.898	11.507253	14.211841	11.146087	13.601728	13.134433	15.062738	12.317517	9.986197	8	TRUE	69.0164	66.2996666666667	-2.71673333333334	0.757249913502794	1	0.120760767602583	459	3154	Intermediate	NS	NS
ENSG00000176401.7_1_D	ENST00000326282	ENSG00000176401.7	EID2B	chr19	39531532	39532852	-	39531532	39532316	784	2	100	100	100	100	100	100	81.198	100	11.440833	8.772906	10.61505	9.805308	9.309015	9.068622	6.878592	8.170502	8	TRUE	96.2396	100	3.7604	0.373900966300059	0.958982962316213	0.42724341246482	784	784	Intermediate	NS	NS
ENSG00000083535.18_1_P	ENST00000326291	ENSG00000083535.18	PIBF1	chr13	73015868	73016147	+	73015919	73016147	228	2	100	NA	100	77.319	100	79.329	100	100	1.508104	0	2.595122	10.458553	6.522608	6.386735	10.882091	6.39025	7	TRUE	91.3296	100	8.6704	0.178419070241611	0.939309713710705	0.748558728109726	228	542	Proximal	NS	NS
ENSG00000083535.18_2_D	ENST00000326291	ENSG00000083535.18	PIBF1	chr13	73015868	73016461	+	73015919	73016461	542	2	0	NA	0	22.681	0	20.671	0	0	0	0	0	3.067896	0	1.664206	0	0	2	TRUE	8.6704	0	-8.6704	0.178419070241611	0.939309713710705	0.748558728109726	228	542	Distal	NS	NS
ENSG00000139842.17_1_P	ENST00000326335	ENSG00000139842.17	CUL4A	chr13	113263486	113264543	+	113263582	113264543	961	3	36.129	40.055	29.799	42.637	35.354	32.54	46.61	57.472	20.183088	27.531044	21.778274	36.150395	26.955612	26.047573	33.511987	45.338616	8	TRUE	42.9226	35.3276666666667	-7.59493333333334	0.204405613775968	0.942890048196625	0.68950718095197	961	3526	Proximal	NS	NS
ENSG00000139842.17_2_D	ENST00000326335	ENSG00000139842.17	CUL4A	chr13	113263486	113265078	+	113263582	113265078	1496	3	57.446	53.877	63.687	52.76	60.889	63.165	49.901	38.519	32.09144	37.030902	46.545331	44.733166	46.424711	50.561557	35.878461	30.386822	8	TRUE	53.0468	58.3366666666667	5.28986666666667	0.351934599236155	0.958982962316213	0.453538034901982	961	3526	Intermediate	NS	NS
ENSG00000139842.17_3_D	ENST00000326335	ENSG00000139842.17	CUL4A	chr13	113263486	113267108	+	113263582	113267108	3526	3	6.424	6.068	6.514	4.603	3.757	4.295	3.488	4.01	3.588656	4.170816	4.760784	3.902429	2.864791	3.437725	2.508183	3.163153	8	TRUE	4.0306	6.33533333333333	2.30473333333333	7.05661713976891e-05	0.0748272841640227	4.15140344478724	961	3526	Distal	NS	NS
ENSG00000121864.12_1_P	ENST00000326361	ENSG00000121864.12	ZNF639	chr3	179333268	179335537	+	179334422	179335537	1115	4	0	22.39	29.12	63.11	0	47.053	0	46.619	0	1.19276	2.203405	7.970723	0	4.070174	0	3.180091	5	TRUE	31.3564	17.17	-14.1864	0.404402149059339	0.958982962316213	0.393186545162806	192	4161	Intermediate	NS	NS
ENSG00000121864.12_2_D	ENST00000326361	ENSG00000121864.12	ZNF639	chr3	179333268	179338583	+	179334422	179338583	4161	4	100	77.61	70.88	36.89	100	52.947	100	53.381	4.640922	4.134506	5.363301	4.659227	3.969892	4.579964	5.043165	3.641413	8	TRUE	68.6436	82.83	14.1864	0.40440214905934	0.958982962316213	0.393186545162805	192	4161	Distal	NS	NS
ENSG00000182552.16_1_D	ENST00000326397	ENSG00000182552.16	RWDD4	chr4	183639634	183641468	-	183639634	183641435	1801	2	67.406	70.487	67.145	59.141	61.468	66.665	67.072	58.682	28.12263	26.967891	25.535283	27.677068	22.903976	29.514232	22.30245	21.120159	8	TRUE	62.6056	68.346	5.7404	0.0348027493331539	0.760478885761405	1.4583864464829	825	1801	Distal	NS	NS
ENSG00000182552.16_2_P	ENST00000326397	ENSG00000182552.16	RWDD4	chr4	183640610	183641468	-	183640610	183641435	825	2	32.594	29.513	32.855	40.859	38.532	33.335	32.928	41.318	13.598628	11.291233	12.494525	19.121627	14.357391	14.757896	10.94893	14.870751	8	TRUE	37.3944	31.654	-5.7404	0.034802749333154	0.760478885761405	1.4583864464829	825	1801	Proximal	NS	NS
ENSG00000180773.17_1_D	ENST00000326402	ENSG00000180773.17	SLC36A4	chr11	93144170	93148844	-	93144170	93148536	4366	3	49.134	43.937	38.876	40.098	41.614	44.649	44.012	43.462	5.455817	4.556934	7.391312	6.701228	6.835437	6.626786	6.348713	5.51697	8	TRUE	42.767	43.9823333333333	1.21533333333333	0.726243149002436	1	0.138917951489009	23	4366	Distal	NS	NS
ENSG00000180773.17_2_D	ENST00000326402	ENSG00000180773.17	SLC36A4	chr11	93148067	93148844	-	93148067	93148536	469	3	0	56.063	0	59.902	58.386	55.351	55.988	56.538	0	5.814646	0	10.01105	9.590332	8.215314	8.076138	7.176852	6	TRUE	57.233	18.6876666666667	-38.5453333333333	0.174998105456018	0.939309713710705	0.756966652996282	23	4366	Intermediate	NS	NS
ENSG00000180773.17_3_P	ENST00000326402	ENSG00000180773.17	SLC36A4	chr11	93148513	93148844	-	93148513	93148536	23	3	50.866	0	61.124	0	0	0	0	0	5.64805	0	11.621242	0	0	0	0	0	2	TRUE	0	37.33	37.33	0.186907257203185	0.939309713710705	0.72837383558153	23	4366	Proximal	NS	NS
ENSG00000177917.13_1_P	ENST00000326446,ENST00000687504,ENST00000688012	ENSG00000177917.13	ARL6IP6	chr2	152759746	152760779	+	152759840	152760779	939	5	82.378	81.333	93.557	67.721	80.647	73.809	73.408	92.5	56.846982	56.955729	65.010919	43.453882	46.163718	47.289614	45.201751	52.136797	8	TRUE	77.617	85.756	8.139	0.211727178667176	0.942890048196625	0.674223389559435	939	2556	Proximal	NS	NS
ENSG00000177917.13_4_D	ENST00000326446,ENST00000687504,ENST00000688012	ENSG00000177917.13	ARL6IP6	chr2	152759746	152761253	+	152759840	152761253	1413	5	13.906	14.961	0	25.946	12.708	20.007	21.568	0	9.596455	10.47661	0	16.648299	7.274045	12.818417	13.280959	0	6	TRUE	16.0458	9.62233333333333	-6.42346666666667	0.37580077956516	0.958982962316213	0.425042323329436	939	2556	Intermediate	NS	NS
ENSG00000177917.13_5_D	ENST00000326446,ENST00000687504,ENST00000688012	ENSG00000177917.13	ARL6IP6	chr2	152759746	152762396	+	152759840	152762396	2556	5	3.716	3.706	6.443	6.334	6.645	6.184	5.024	7.5	2.564297	2.595149	4.476997	4.064217	3.803636	3.962299	3.093719	4.227199	8	TRUE	6.3374	4.62166666666667	-1.71573333333333	0.189696546734665	0.939309713710705	0.72194057500343	939	2556	Distal	NS	NS
ENSG00000068885.17_1_D	ENST00000326448,ENST00001059506,ENST00001143917	ENSG00000068885.17	IFT80	chr3	160256985	160258635	-	160256985	160258524	1539	3	47.379	59.044	57.562	54.496	52.994	68.078	59.166	37.707	6.778083	7.167603	6.59102	8.83074	7.639388	10.187159	8.282407	8.506573	8	TRUE	54.4882	54.6616666666667	0.173466666666663	0.9784542325805	1	0.0094594837541634	345	1539	Distal	NS	NS
ENSG00000068885.17_3_P	ENST00000326448,ENST00001059506,ENST00001143917	ENSG00000068885.17	IFT80	chr3	160258179	160258635	-	160258179	160258524	345	3	52.621	40.956	42.438	45.504	47.006	31.922	40.834	62.293	7.528029	4.97179	4.859279	7.373581	6.776226	4.776737	5.716214	14.052799	8	TRUE	45.5118	45.3383333333333	-0.173466666666663	0.9784542325805	1	0.0094594837541634	345	1539	Proximal	NS	NS
ENSG00000084112.17_2_D	ENST00000326495	ENSG00000084112.17	SSH1	chr12	108782693	108789244	-	108782693	108787987	5294	4	97.43	97.256	96.497	98.391	96.46	98.819	99.502	96.944	10.797275	9.654297	10.464655	12.316969	10.152067	11.853293	10.640855	9.091963	8	TRUE	98.0232	97.061	-0.962199999999996	0.187581468054914	0.939309713710705	0.72681006957657	5294	5294	Intermediate	NS	NS
ENSG00000176597.14_1_P	ENST00000326505	ENSG00000176597.14	B3GNT5	chr3	183269497	183271041	+	183270935	183271041	106	2	16.561	13.459	24.063	25.285	20.154	14.218	0	0	5.242888	4.200942	9.872623	8.700557	5.430179	4.479657	0	0	6	TRUE	11.9314	18.0276666666667	6.09626666666666	0.353792473968776	0.958982962316213	0.451251409833858	106	2456	Proximal	NS	NS
ENSG00000176597.14_2_D	ENST00000326505	ENSG00000176597.14	B3GNT5	chr3	183269497	183273391	+	183270935	183273391	2456	2	83.439	86.541	75.937	74.715	79.846	85.782	100	100	26.415972	27.012092	31.155261	25.709059	21.513676	27.027295	24.68083	23.79426	8	TRUE	88.0686	81.9723333333333	-6.09626666666668	0.353792473968775	0.958982962316213	0.45125140983386	106	2456	Distal	NS	NS
ENSG00000119537.20_1_D	ENST00000326575	ENSG00000119537.20	KDSR	chr18	63327725	63331901	-	63327725	63331781	4056	2	26.374	31.203	30.809	19.497	21.984	35.123	21.051	23.321	5.675158	6.394996	7.060234	4.024389	4.356107	7.673377	3.61232	3.907156	8	TRUE	24.1952	29.462	5.2668	0.153228063026642	0.939309713710705	0.814661688349013	2997	4056	Distal	NS	NS
ENSG00000119537.20_2_P	ENST00000326575	ENSG00000119537.20	KDSR	chr18	63328784	63331901	-	63328784	63331781	2997	2	73.626	68.797	69.191	80.503	78.016	64.877	78.949	76.679	15.84255	14.100064	15.85606	16.617128	15.459158	14.173566	13.547775	12.84682	8	TRUE	75.8048	70.538	-5.2668	0.153228063026642	0.939309713710705	0.814661688349013	2997	4056	Proximal	NS	NS
ENSG00000138709.22_2_D	ENST00000326639	ENSG00000138709.22	LARP1B	chr4	128209855	128211851	+	128210053	128211851	1798	3	100	35.758	100	100	100	100	0	100	4.169994	1.962753	7.069572	7.286008	3.218268	4.564092	0	3.952164	7	TRUE	80	78.586	-1.414	0.963351432097026	1	0.0162152526696564	1798	1798	Intermediate	NS	NS
ENSG00000110536.16_1_P	ENST00000326656,ENST00000426530,ENST00000905560	ENSG00000110536.16	PTPMT1	chr11	47571470	47571818	+	47571629	47571818	189	2	57.243	73.072	87.67	67.604	61.962	70.593	78.611	75.402	65.43332	104.151427	129.033765	99.693147	79.193912	107.673053	107.125723	103.643233	8	TRUE	70.8344	72.6616666666667	1.82726666666666	0.858737403418821	1	0.0661396204311648	189	296	Proximal	NS	NS
ENSG00000110536.16_2_D	ENST00000326656,ENST00000426530,ENST00000905560	ENSG00000110536.16	PTPMT1	chr11	47571470	47571925	+	47571629	47571925	296	2	42.757	26.928	12.33	32.396	38.038	29.407	21.389	24.598	48.874442	38.381538	18.146786	47.773066	48.616922	44.852887	29.147512	33.81047	8	TRUE	29.1656	27.3383333333333	-1.82726666666667	0.858737403418821	1	0.0661396204311651	189	296	Distal	NS	NS
ENSG00000181409.16_1_P	ENST00000326724	ENSG00000181409.16	AATK	chr17	81117294	81118442	-	81117294	81118401	1107	2	94.926	92.574	90.997	89.717	94.903	95.577	96.198	95.074	5.135428	3.749641	6.562781	3.869195	4.311778	4.78545	6.226832	4.076548	8	TRUE	94.2938	92.8323333333333	-1.46146666666667	0.408576353867001	0.958982962316213	0.388726771531867	1107	1107	Intermediate	NS	NS
ENSG00000114331.18_1_D	ENST00000326793	ENSG00000114331.18	ACAP2	chr3	195274735	195279428	-	195274735	195279327	4592	3	63.017	77.051	83.769	80.12	68.414	100	74.625	62.631	10.385197	12.220772	16.697355	20.199006	16.222966	20.490778	17.774972	15.727685	8	TRUE	77.158	74.6123333333333	-2.54566666666666	0.784509454991196	1	0.105401817882324	536	4592	Distal	NS	NS
ENSG00000114331.18_2_D	ENST00000326793	ENSG00000114331.18	ACAP2	chr3	195278513	195279428	-	195278513	195279327	814	3	36.983	0	16.231	19.88	0	0	0	0	6.094774	0	3.2352	5.011844	0	0	0	0	3	TRUE	3.976	17.738	13.762	0.327396448392211	0.958982962316213	0.48492603613981	536	4592	Intermediate	NS	NS
ENSG00000114331.18_3_P	ENST00000326793	ENSG00000114331.18	ACAP2	chr3	195278791	195279428	-	195278791	195279327	536	3	0	22.949	0	0	31.586	0	25.375	37.369	0	3.639949	0	0	7.4899	0	6.044081	9.383882	4	TRUE	18.866	7.64966666666667	-11.2163333333333	0.3517328972379	0.958982962316213	0.453787010640293	536	4592	Proximal	NS	NS
ENSG00000132716.21_1_D	ENST00000326837	ENSG00000132716.21	DCAF8	chr1	160215714	160217708	-	160215714	160217591	1877	2	62.227	54.547	78.939	67.933	60.445	73.126	65.999	68.228	20.850571	16.812487	22.690711	31.788125	25.179693	28.810079	20.420628	23.003601	8	TRUE	67.1462	65.2376666666667	-1.90853333333334	0.819545931443289	1	0.0864267013816219	933	1877	Distal	NS	NS
ENSG00000132716.21_2_P	ENST00000326837	ENSG00000132716.21	DCAF8	chr1	160216658	160217708	-	160216658	160217591	933	2	37.773	45.453	21.061	32.067	39.555	26.874	34.001	31.772	12.656872	14.009619	6.053792	15.0051	16.477517	10.587975	10.520178	10.712046	8	TRUE	32.8538	34.7623333333333	1.90853333333334	0.819545931443289	1	0.0864267013816219	933	1877	Proximal	NS	NS
ENSG00000057019.18_2_P	ENST00000326840	ENSG00000057019.18	DCBLD2	chr3	98795966	98799841	-	98795966	98799371	3405	2	100	100	100	100	100	100	100	100	29.991536	28.471092	30.943987	40.200804	34.747514	41.739561	35.673278	34.2257	8	TRUE	100	100	0	1	1	0	3405	3405	Intermediate	NS	NS
ENSG00000178177.19_1_D	ENST00000326877,ENST00000635767	ENSG00000178177.19	LCORL	chr4	17841186	17845901	-	17841186	17845720	4534	2	32.151	48.427	55.467	70.487	51.24	45.813	50.284	31.112	1.198666	2.153627	2.329291	4.507296	3.586507	3.649447	3.356661	1.77866	8	TRUE	49.7872	45.3483333333333	-4.43886666666666	0.655047621857815	1	0.183727125720792	206	4534	Distal	NS	NS
ENSG00000180370.12_1_P	ENST00000327134	ENSG00000180370.12	PAK2	chr3	196828318	196829352	+	196828405	196829352	947	7	36.218	26.297	30.758	18.178	17.833	11.823	27.933	0	30.296335	21.498819	26.760082	16.939038	14.960674	10.794716	24.919752	0	7	TRUE	15.1534	31.091	15.9376	0.0260837155523789	0.701895587460305	1.58363054449839	947	4087	Proximal	Shortening	Proximal increased
ENSG00000180370.12_2_D	ENST00000327134	ENSG00000180370.12	PAK2	chr3	196828318	196830249	+	196828405	196830249	1844	7	0	6.47	0	0	25.831	17.163	5.334	13.582	0	5.289712	0	0	21.669987	15.671182	4.758293	10.162735	5	TRUE	12.382	2.15666666666667	-10.2253333333333	0.0917506427969918	0.886722075287493	1.037390884436	947	4087	Intermediate	NS	NS
ENSG00000180370.12_4_D	ENST00000327134	ENSG00000180370.12	PAK2	chr3	196828318	196830776	+	196828405	196830776	2371	7	0	26.188	19.936	25.096	0	19.594	18.867	29.713	0	21.409108	17.344994	23.385494	0	17.890788	16.83184	22.23327	6	TRUE	18.654	15.3746666666667	-3.27933333333333	0.745753447248204	1	0.127404730433332	947	4087	Intermediate	NS	NS
ENSG00000180370.12_6_D	ENST00000327134	ENSG00000180370.12	PAK2	chr3	196828318	196832492	+	196828405	196832492	4087	7	43.149	41.045	49.306	56.726	50.678	46.97	47.866	56.705	36.094402	33.555234	42.89768	52.858791	42.514382	42.886113	42.70246	42.430509	8	TRUE	51.789	44.5	-7.289	0.0784025540030742	0.866904270667144	1.10566978972149	947	4087	Distal	NS	NS
ENSG00000177370.7_2_D	ENST00000327158	ENSG00000177370.7	TIMM22	chr17	1001011	1003671	+	1001088	1003671	2583	2	10.604	6.387	4.642	11.108	6.465	5.077	4.334	2.331	3.305347	1.751919	1.392414	3.557622	1.934521	1.620295	1.548708	0.760338	7	TRUE	5.863	7.211	1.348	0.585524152354717	1	0.232455185957904	1162	2583	Distal	NS	NS
ENSG00000177370.7_1_P	ENST00000327158,ENST00001123652	ENSG00000177370.7	TIMM22	chr17	1001011	1003023	+	1001861	1003023	1162	2	89.396	93.613	95.358	88.892	93.535	94.923	95.666	97.669	27.866315	25.678472	28.603687	28.470093	27.986595	30.294091	34.18874	31.864043	8	TRUE	94.137	92.789	-1.348	0.585524152354717	1	0.232455185957904	1162	2583	Proximal	NS	NS
ENSG00000156958.17_3_D	ENST00000327171	ENSG00000156958.17	GALK2	chr15	49327951	49331882	+	49328159	49331882	3723	3	10.339	10.224	16.374	16.516	13.626	15.635	11.749	12.086	3.291727	2.946526	4.397448	6.156754	4.274089	6.172621	3.534732	3.845022	8	TRUE	13.9224	12.3123333333333	-1.61006666666667	0.525990313994792	0.998912952442646	0.279022253217639	371	3723	Distal	NS	NS
ENSG00000156958.17_1_P	ENST00000327171,ENST00001118396	ENSG00000156958.17	GALK2	chr15	49327951	49328530	+	49328159	49328530	371	3	89.661	89.776	83.626	83.484	86.374	80.906	88.251	87.914	28.544999	25.873047	22.459341	31.119963	27.093846	31.940921	26.549932	27.968045	8	TRUE	85.3858	87.6876666666667	2.30186666666667	0.404783231601423	0.958982962316213	0.392777486716206	371	3723	Proximal	NS	NS
ENSG00000108932.15_1_D	ENST00000327268	ENSG00000108932.15	SLC16A6	chr17	68267027	68269346	-	68267027	68269095	2068	2	36.172	100	100	65.953	100	100	100	100	1.190231	2.608597	1.290026	3.180561	2.856262	3.009815	3.203479	3.542107	8	TRUE	93.1906	78.724	-14.4666	0.573382390799904	1	0.241555648843081	900	2068	Distal	NS	NS
ENSG00000108932.15_2_P	ENST00000327268	ENSG00000108932.15	SLC16A6	chr17	68268195	68269346	-	68268195	68269095	900	2	63.828	0	0	34.047	0	0	0	0	2.100253	0	0	1.641891	0	0	0	0	2	TRUE	6.8094	21.276	14.4666	0.573382390799904	1	0.241555648843081	900	2068	Proximal	NS	NS
ENSG00000162433.17_1_P	ENST00000327299	ENSG00000162433.17	AK4	chr1	65226062	65227229	+	65226177	65227229	1052	4	77.017	66.713	53.148	58.639	66.795	70.416	53.298	46.227	31.800428	25.087908	24.586207	19.53544	21.4743	26.653122	13.762028	11.781885	8	TRUE	59.075	65.626	6.551	0.47272913587174	0.979336446565223	0.325387629856227	1052	5959	Proximal	NS	NS
ENSG00000162433.17_2_D	ENST00000327299	ENSG00000162433.17	AK4	chr1	65226062	65227494	+	65226177	65227494	1317	4	0	8.66	22.895	0	0	0	8.39	20.107	0	3.256751	10.590957	0	0	0	2.166395	5.12461	4	TRUE	5.6994	10.5183333333333	4.81893333333333	0.573206159220059	1	0.241689151664587	1052	5959	Intermediate	NS	NS
ENSG00000162433.17_3_D	ENST00000327299	ENSG00000162433.17	AK4	chr1	65226062	65228715	+	65226177	65228715	2538	4	10.594	12.065	7.695	16.315	10.07	3.247	7.159	0	4.374191	4.537175	3.559858	5.435353	3.237531	1.228946	1.848544	0	7	TRUE	7.3582	10.118	2.7598	0.410769683411733	0.958982962316213	0.386401616712658	1052	5959	Intermediate	NS	NS
ENSG00000162433.17_4_D	ENST00000327299	ENSG00000162433.17	AK4	chr1	65226062	65232136	+	65226177	65232136	5959	4	12.389	12.561	16.261	25.046	23.135	26.337	31.153	33.667	5.115442	4.723746	7.522448	8.344177	7.437641	9.968695	8.044162	8.580682	8	TRUE	27.8676	13.737	-14.1306	0.000947447388058056	0.250817490973748	3.0234448971493	1052	5959	Distal	Shortening	Distal decreased
ENSG00000107371.16_2_S	ENST00000327304,ENST00000396521,ENST00000913388,ENST00001104993,ENST00001139407	ENSG00000107371.16	EXOSC3	chr9	37779713	37780880	-	37779713	37780678	965	2	100	100	100	100	100	100	100	100	20.044005	17.384771	18.514129	23.53387	19.080407	20.177088	21.714672	17.311882	8	TRUE	100	100	0	1	1	0	224	965	Distal	NS	NS
ENSG00000107371.16_1_S	ENST00000327304,ENST00000396521,ENST00000913388,ENST00001104993,ENST00001139407,ENST00001078585	ENSG00000107371.16	EXOSC3	chr9	37780454	37780980	-	37780454	37780678	224	2	100	100	100	100	100	100	100	100	61.457498	72.09418	68.213861	92.962721	72.410948	78.070962	77.651206	88.645941	8	TRUE	100	100	0	1	1	0	224	965	Proximal	NS	NS
ENSG00000074266.25_2_S	ENST00000327320,ENST00000263360	ENSG00000074266.25	EED	chr11	86277917	86278743	+	86278525	86278743	218	3	100	100	100	100	100	100	100	100	21.15141	22.632679	20.001026	26.413782	19.656875	23.310781	17.810307	16.785149	8	TRUE	100	100	0	1	1	0	218	1282	Proximal	NS	NS
ENSG00000134690.13_1_P	ENST00000327331,ENST00001009256,ENST00001145838	ENSG00000134690.13	CDCA8	chr1	37708321	37709563	+	37708532	37709563	1031	2	0	9.769	22.499	0	0	0	18.588	0	0	6.638785	16.716812	0	0	0	15.530629	0	3	TRUE	3.7176	10.756	7.0384	0.410809181405928	0.958982962316213	0.386359858674147	1031	1187	Proximal	NS	NS
ENSG00000134690.13_2_D	ENST00000327331,ENST00001009256,ENST00001145838	ENSG00000134690.13	CDCA8	chr1	37708321	37709719	+	37708532	37709719	1187	2	100	90.231	77.501	100	100	100	81.412	100	76.387975	61.318244	57.584241	78.443436	69.001514	77.125251	68.022813	84.398213	8	TRUE	96.2824	89.244	-7.0384	0.410809181405928	0.958982962316213	0.386359858674147	1031	1187	Distal	NS	NS
ENSG00000166949.19_2_P	ENST00000327367	ENSG00000166949.19	SMAD3	chr15	67190412	67191524	+	67190536	67191524	988	2	23.184	15.607	14.013	27.203	18.04	0	21.878	9.746	8.607422	4.870275	4.953017	11.796052	6.696285	0	8.197388	3.557244	7	TRUE	15.3734	17.6013333333333	2.22793333333333	0.702656992676112	1	0.153256627386417	988	4659	Proximal	NS	NS
ENSG00000166949.19_1_D	ENST00000327367,ENST00000439724	ENSG00000166949.19	SMAD3	chr15	67190412	67195195	+	67190536	67195195	4659	2	76.816	84.393	85.987	72.797	81.96	100	78.122	90.254	28.51906	26.335159	30.39261	31.567178	30.422312	36.605665	29.270784	32.940768	8	TRUE	84.6266	82.3986666666667	-2.22793333333333	0.702656992676113	1	0.153256627386417	988	4659	Distal	NS	NS
ENSG00000182551.16_1_D	ENST00000327435,ENST00000976203,ENST00001119515	ENSG00000182551.16	ADI1	chr2	3497360	3499082	-	3497360	3498962	1602	3	0.589	0.989	1.695	1.659	0.876	0.521	0.866	0.828	0.97638	1.742347	2.621507	3.589715	1.711367	1.004839	1.912859	1.799481	7	TRUE	0.95	1.091	0.141	0.728820661515818	1	0.137379323939676	510	1602	Distal	NS	NS
ENSG00000182551.16_2_D	ENST00000327435,ENST00000976203,ENST00001119515	ENSG00000182551.16	ADI1	chr2	3497918	3499082	-	3497918	3498962	1044	3	7.095	7.703	10.355	6.924	5.25	5.914	8.69	6.844	11.760403	13.565955	16.018504	14.978594	10.252999	11.415815	19.186115	14.87679	8	TRUE	6.7244	8.38433333333333	1.65993333333333	0.237040971552997	0.9438277708787	0.625176581494085	510	1602	Intermediate	NS	NS
ENSG00000185591.12_1_P	ENST00000327443	ENSG00000185591.12	SP1	chr12	53410926	53411809	+	53411240	53411809	569	2	19.786	20.804	0	0	11.889	0	0	13.598	12.013842	12.392228	0	0	6.974044	0	0	7.523746	4	TRUE	5.0974	13.53	8.4326	0.34360409314913	0.958982962316213	0.463941671320735	569	5206	Proximal	NS	NS
