APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	K263E_Rep1.PAU	K263E_Rep2.PAU	K263E_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	K263E_Rep1.TPM	K263E_Rep2.TPM	K263E_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	Site	TPM_pass_n	Expression_Pass	WT_mean_PAU	K263E_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000176749.11_1_S	ENST00000313401	ENSG00000176749.11	CDK5R1	chr17	32487475	32491253	+	32488544	32491253	2709	1	100	100	100	100	100	100	366.893907	359.144337	337.972298	368.549604	387.088655	369.992125	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000115286.23_1_S	ENST00000313408,ENST00001098569,ENST00001128136,ENST00000539480,ENST00000233627	ENSG00000115286.23	NDUFS7	chr19	1393241	1395589	+	1395488	1395589	101	1	100	100	100	100	100	100	34.123711	35.186121	34.135931	36.766329	33.723604	31.327765	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000013725.16_1_S	ENST00000313421	ENSG00000013725.16	CD6	chr11	61019253	61020377	+	61019318	61020377	1059	1	100	100	100	100	100	100	6.015148	5.432633	2.95205	1.128461	3.281394	4.228864	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000117748.12_1_D	ENST00000313433	ENSG00000117748.12	RPA2	chr1	27891523	27892247	-	27891523	27892162	639	2	100	27.438	100	17.672	50.267	49.065	55.10815	14.352712	50.344127	6.332142	21.798382	25.963057	D	6	TRUE	39.0013333333333	75.8126666666667	36.8113333333333	0.265707474745659	1	NS	NS
ENSG00000117748.12_2_P	ENST00000313433	ENSG00000117748.12	RPA2	chr1	27891554	27892247	-	27891554	27892162	608	2	0	72.562	0	82.328	49.733	50.935	0	37.956611	0	29.498646	21.566663	26.952945	P	4	TRUE	60.9986666666667	24.1873333333333	-36.8113333333333	0.265707474745659	1	NS	NS
ENSG00000178217.15_1_S	ENST00000313455,ENST00000646907	ENSG00000178217.15	SH2D4B	chr10	80643992	80646558	+	80644085	80646558	2473	1	100	100	100	100	100	100	0.17753	0.053837	0.168991	0.120283	0.09392	0.375878	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000110717.15_1_S	ENST00000313468,ENST00001119777,ENST00001137757	ENSG00000110717.15	NDUFS8	chr11	68036461	68036644	+	68036593	68036644	51	1	100	100	100	100	100	100	162.889308	269.850768	194.321081	314.56418	250.518787	218.021282	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000152455.18_1_P	ENST00000313519	ENSG00000152455.18	SUV39H2	chr10	14902405	14903089	+	14902512	14903089	577	2	54.866	60.441	50.357	64.906	49.941	63.008	8.464582	9.537243	9.306021	14.124324	7.815749	13.010217	P	6	TRUE	59.285	55.2213333333333	-4.06366666666667	0.510999085193049	1	NS	NS
ENSG00000152455.18_2_D	ENST00000313519	ENSG00000152455.18	SUV39H2	chr10	14902405	14904315	+	14902512	14904315	1803	2	45.134	39.559	49.643	35.094	50.059	36.992	6.963196	6.242101	9.174153	7.636915	7.834366	7.638247	D	6	TRUE	40.715	44.7786666666667	4.06366666666667	0.510999085193049	1	NS	NS
ENSG00000059769.22_1_S	ENST00000313525	ENSG00000059769.22	DNAJC25	chr9	111653099	111654351	+	111653222	111654351	1129	1	100	100	100	100	100	100	38.940649	38.782121	43.446701	32.555147	36.162539	39.798285	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000179144.7_1_S	ENST00000313543	ENSG00000179144.7	GIMAP7	chr7	150519933	150521073	+	150520877	150521073	196	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000139323.16_1_S	ENST00000313546	ENSG00000139323.16	POC1B	chr12	89419717	89421257	-	89419717	89421152	1435	1	100	100	100	100	100	100	5.02957	6.98966	4.906458	6.166058	5.098649	6.367938	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000168395.18_1_S	ENST00000313552	ENSG00000168395.18	ING5	chr2	241724988	241729478	+	241725031	241729478	4447	3	100	100	100	100	100	100	18.849097	16.074299	16.943719	22.051484	19.042512	17.736212	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000102984.17_1_S	ENST00000313565,ENST00000564134,ENST00000565601,ENST00000611294,ENST00000861708,ENST00000996257,ENST00001057815,ENST00001057816,ENST00001132710	ENSG00000102984.17	ZNF821	chr16	71859679	71860672	-	71859679	71860017	338	1	100	100	100	100	100	100	96.77776	91.849825	91.015914	90.128929	99.094942	96.558022	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000178301.6_2_D	ENST00000313578	ENSG00000178301.6	AQP11	chr11	77609297	77610355	+	77609377	77610355	978	2	20.244	21.51	18.425	41.852	41.072	27.913	6.586874	9.540949	6.874748	10.125722	9.911739	8.601763	D	6	TRUE	36.9456666666667	20.0596666666667	-16.886	0.0598142533211991	1	NS	NS
ENSG00000178301.6_1_P	ENST00000313578,ENST00001118195,ENST00001144158	ENSG00000178301.6	AQP11	chr11	77609297	77609649	+	77609377	77609649	272	2	79.756	78.49	81.575	58.148	58.928	72.087	25.950419	34.814027	30.437633	14.068652	14.220956	22.214719	P	6	TRUE	63.0543333333333	79.9403333333333	16.886	0.0598142533211991	1	NS	NS
ENSG00000151687.16_1_S	ENST00000313581	ENSG00000151687.16	ANKAR	chr2	189746379	189746647	+	189746627	189746647	20	1	NA	100	NA	NA	100	NA	0	1.654554	0	0	1.334943	0	S	2	TRUE	100	100	0	NA	NA	NS	NS
ENSG00000144591.22_1_S	ENST00000313597,ENST00001128847,ENST00001143991	ENSG00000144591.22	GMPPA	chr2	219506697	219506989	+	219506798	219506989	191	1	100	100	100	100	100	100	16.826399	24.789219	9.252892	18.996907	18.069858	14.248517	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000181610.15_1_D	ENST00000313608	ENSG00000181610.15	MRPS23	chr17	57834780	57839935	-	57834780	57839782	5002	3	16.384	18.583	17.187	14.353	13.333	13.387	15.216438	16.616505	17.181	13.072918	13.227197	14.898196	D	6	TRUE	13.691	17.3846666666667	3.69366666666667	0.0145747151696607	1	NS	NS
ENSG00000181610.15_2_D	ENST00000313608	ENSG00000181610.15	MRPS23	chr17	57838817	57839935	-	57838817	57839782	965	3	5.929	4.973	0	3.34	4.712	0	5.506613	4.447009	0	3.042096	4.674895	0	D	4	TRUE	2.684	3.634	0.95	0.7033591827918	1	NS	NS
ENSG00000181610.15_3_P	ENST00000313608	ENSG00000181610.15	MRPS23	chr17	57839480	57839935	-	57839480	57839782	302	3	77.686	76.443	82.813	82.308	81.954	86.613	72.148325	68.352032	82.781229	74.96898	81.302574	96.389707	P	6	TRUE	83.625	78.9806666666667	-4.64433333333334	0.13658704144678	1	NS	NS
ENSG00000133106.17_1_D	ENST00000313624,ENST00000313640,ENST00000860858,ENST00000986041,ENST00001131676	ENSG00000133106.17	EPSTI1	chr13	42886387	42888502	-	42886387	42888249	1862	2	100	100	11.399	100	100	7.466	0.553794	0.505335	0.252235	0.321258	0.436255	0.159339	D	0	FALSE	69.1553333333333	70.4663333333333	1.31100000000001	NA	NA	NS	NS
ENSG00000133106.17_2_P	ENST00000313624,ENST00000313640,ENST00000860858,ENST00000986041,ENST00001131676	ENSG00000133106.17	EPSTI1	chr13	42887985	42888502	-	42887985	42888249	264	2	0	0	88.601	0	0	92.534	0	0	1.960452	0	0	1.974937	P	2	TRUE	30.8446666666667	29.5336666666667	-1.311	0.976982376225221	1	NS	NS
ENSG00000160963.16_1_S	ENST00000313669	ENSG00000160963.16	COL26A1	chr7	101557369	101559024	+	101557530	101559024	1494	1	100	100	100	100	100	100	90.889658	85.47586	76.906669	101.848154	95.71897	84.454473	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000182013.20_1_S	ENST00000313683,ENST00000438932,ENST00000890887,ENST00000991545,ENST00001142360	ENSG00000182013.20	PNMA8A	chr19	46466490	46468577	-	46466490	46468538	2048	1	100	100	100	100	100	100	481.809273	437.874664	431.721052	376.369852	393.767613	350.258652	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000116584.24_1_S	ENST00000313695	ENSG00000116584.24	ARHGEF2	chr1	155946850	155948015	-	155946850	155947941	1091	1	100	100	100	100	100	100	44.363222	40.101975	50.782917	46.941012	43.454414	53.216249	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000164330.20_1_S	ENST00000313708	ENSG00000164330.20	EBF1	chr5	158695919	158699142	-	158695919	158699110	3191	1	100	100	100	100	100	100	7.742162	12.711557	16.607616	7.35208	10.657427	23.620688	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000166444.21_1_S	ENST00000313726	ENSG00000166444.21	DENND2B	chr11	8693351	8694130	-	8693351	8694095	744	1	100	100	100	100	100	100	30.316725	26.731821	26.06038	23.73542	22.4662	19.033518	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000153786.15_1_D	ENST00000313732	ENSG00000153786.15	ZDHHC7	chr16	84974180	84976519	-	84974180	84976342	2162	3	0	1.324	0	0.685	0	0	0	0.778871	0	0.32159	0	0	D	0	FALSE	0.228333333333333	0.441333333333333	0.213	NA	NA	NS	NS
ENSG00000153786.15_2_D	ENST00000313732	ENSG00000153786.15	ZDHHC7	chr16	84974459	84976519	-	84974459	84976342	1883	3	100	98.676	71.293	99.315	100	100	58.143159	58.036668	41.794807	46.59938	46.562875	54.566245	D	6	TRUE	99.7716666666667	89.9896666666667	-9.782	0.405528194428946	1	NS	NS
ENSG00000153786.15_3_P	ENST00000313732	ENSG00000153786.15	ZDHHC7	chr16	84974576	84976519	-	84974576	84976342	1766	3	0	0	28.707	0	0	0	0	0	16.829145	0	0	0	P	1	FALSE	0	9.569	9.569	NA	NA	NS	NS
ENSG00000130703.19_1_P	ENST00000313733,ENST00000439951,ENST00000643412,ENST00000645520,ENST00000865090	ENSG00000130703.19	OSBPL2	chr20	62293784	62296183	+	62293957	62296183	2226	2	83.721	84.645	62.426	81.997	100	100	46.945047	45.584365	31.635437	42.502725	46.964837	50.111048	P	6	TRUE	93.999	76.9306666666667	-17.0683333333333	0.146649374170054	1	NS	NS
ENSG00000007171.21_1_S	ENST00000313735	ENSG00000007171.21	NOS2	chr17	27756765	27757353	-	27756765	27757245	480	1	100	100	100	100	100	100	0.792249	3.60319	7.077469	1.235992	0.628758	1.476853	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000159200.19_1_S	ENST00000313806	ENSG00000159200.19	RCAN1	chr21	34516483	34518256	-	34516483	34518083	1600	1	100	100	100	100	100	100	175.37286	171.669276	144.263894	183.21328	200.396737	161.867627	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000117262.21_1_S	ENST00000313835	ENSG00000117262.21	GPR89A	chr1	145669833	145670648	+	145670040	145670648	608	2	100	100	100	100	100	100	5.360732	0.947781	2.805084	3.116403	4.779398	4.171831	S	5	TRUE	100	100	0	1	1	NS	NS
ENSG00000179813.8_1_P	ENST00000313851	ENSG00000179813.8	FAM216B	chr13	42788590	42788946	+	42788790	42788946	156	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000179813.8_2_D	ENST00000313851	ENSG00000179813.8	FAM216B	chr13	42788590	42791549	+	42788790	42791549	2759	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000064042.20_1_P	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41697544	+	41697185	41697544	359	8	0	0	0	0	0	29.763	0	0	0	0	0	14.199123	P	1	FALSE	9.921	0	-9.921	NA	NA	NS	NS
ENSG00000064042.20_2_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41697750	+	41697185	41697750	565	8	0	38.876	23.663	0	0	0	0	20.492718	12.831738	0	0	0	D	2	TRUE	0	20.8463333333333	20.8463333333333	0.206639086473835	1	NS	NS
ENSG00000064042.20_3_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41697814	+	41697185	41697814	629	8	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000064042.20_4_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41698479	+	41697185	41698479	1294	8	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000064042.20_5_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41699036	+	41697185	41699036	1851	8	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000064042.20_6_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41699318	+	41697185	41699318	2133	8	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000064042.20_7_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41699710	+	41697185	41699710	2525	8	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000064042.20_8_D	ENST00000313860	ENSG00000064042.20	LIMCH1	chr4	41697159	41700044	+	41697185	41700044	2859	8	100	61.124	76.337	100	100	70.237	40.402588	32.219751	41.394222	32.367894	36.374593	33.50808	D	6	TRUE	90.079	79.1536666666667	-10.9253333333333	0.508587616096971	1	NS	NS
ENSG00000143248.15_1_S	ENST00000313961	ENSG00000143248.15	RGS5	chr1	163142305	163147503	-	163142305	163147341	5036	1	100	100	100	100	100	100	0.548576	1.707323	1.195725	0.552984	1.340367	1.522849	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000177673.4_1_S	ENST00000313965	ENSG00000177673.4	TEX44	chr2	231592863	231594283	+	231594139	231594283	144	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000125945.17_1_D	ENST00000314011	ENSG00000125945.17	ZNF436	chr1	23359447	23363221	-	23359447	23361968	2521	2	100	79.228	72.682	100	79.853	83.384	33.730355	28.419947	25.688845	36.4221	31.800186	37.034923	D	6	TRUE	87.7456666666667	83.97	-3.77566666666667	0.734189738942341	1	NS	NS
ENSG00000125945.17_2_P	ENST00000314011	ENSG00000125945.17	ZNF436	chr1	23359974	23363221	-	23359974	23361968	1994	2	0	20.772	27.318	0	20.147	16.616	0	7.451104	9.655254	0	8.023225	7.379783	P	4	TRUE	12.2543333333333	16.03	3.77566666666667	0.734189738942341	1	NS	NS
ENSG00000141551.17_1_D	ENST00000314028,ENST00001004154,ENST00001136261	ENSG00000141551.17	CSNK1D	chr17	82242666	82244831	-	82242666	82244737	2071	2	67.218	64.638	68.272	74.143	64.017	66.784	215.687849	213.557598	210.289998	222.339974	210.868634	210.866936	D	6	TRUE	68.3146666666667	66.7093333333333	-1.60533333333333	0.657473889323438	1	NS	NS
ENSG00000141551.17_2_P	ENST00000314028,ENST00001004154,ENST00001136261	ENSG00000141551.17	CSNK1D	chr17	82244295	82244831	-	82244295	82244737	442	2	32.782	35.362	31.728	25.857	35.983	33.216	105.188347	116.834074	97.728421	77.541188	118.524546	104.877808	P	6	TRUE	31.6853333333333	33.2906666666667	1.60533333333333	0.657473889323437	1	NS	NS
ENSG00000175564.15_1_S	ENST00000314032	ENSG00000175564.15	UCP3	chr11	74000280	74001526	-	74000280	74001411	1131	1	100	100	100	100	100	100	2.203059	4.80541	1.887382	3.510687	2.905535	3.886584	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000112624.16_1_S	ENST00000314073	ENSG00000112624.16	BICRAL	chr6	42864658	42868560	+	42865446	42868560	3114	1	100	100	100	100	100	100	23.542361	23.367992	22.925347	25.760968	24.367265	27.394483	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000183826.21_1_D	ENST00000314100	ENSG00000183826.21	BTBD9	chr6	38168450	38175182	-	38168450	38174984	6534	2	100	84.22	74.539	100	82.977	84.959	21.034006	19.893995	20.166464	23.335468	18.830123	21.466493	D	6	TRUE	89.312	86.253	-3.059	0.756778597829	1	NS	NS
ENSG00000183826.21_2_P	ENST00000314100	ENSG00000183826.21	BTBD9	chr6	38170963	38175182	-	38170963	38174984	4021	2	0	15.78	25.461	0	17.023	15.041	0	3.727598	6.888433	0	3.863156	3.800538	P	4	TRUE	10.688	13.747	3.059	0.756778597829	1	NS	NS
ENSG00000159259.10_1_S	ENST00000314103	ENSG00000159259.10	CHAF1B	chr21	36416274	36416827	+	36416366	36416827	461	1	100	100	100	100	100	100	8.950545	10.511497	9.98218	13.906015	8.250688	7.543864	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000170581.17_1_S	ENST00000314128	ENSG00000170581.17	STAT2	chr12	56341596	56343531	-	56341596	56343388	1792	1	100	100	100	100	100	100	28.126689	29.942603	31.578714	33.777099	21.773477	29.16263	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000166441.15_2_D	ENST00000314138	ENSG00000166441.15	RPL27A	chr11	8685677	8686842	+	8685806	8686842	1036	3	1.076	1.523	1.154	1.006	1.202	1.369	21.352256	25.248019	25.573954	18.589417	25.386966	27.539997	D	6	TRUE	1.19233333333333	1.251	0.0586666666666666	0.753033016860845	1	NS	NS
ENSG00000166441.15_3_D	ENST00000314138	ENSG00000166441.15	RPL27A	chr11	8685677	8689872	+	8685806	8689872	4066	3	0.527	0.732	0.576	0.554	0.513	0.622	10.4711	12.141796	12.760058	10.241883	10.836692	12.504775	D	6	TRUE	0.563	0.611666666666667	0.0486666666666666	0.534378482646727	1	NS	NS
ENSG00000166441.15_1_P	ENST00000314138,ENST00001091490,ENST00001091491,ENST00001091494,ENST00001091497,ENST00001091492,ENST00001091502,ENST00001091505	ENSG00000166441.15	RPL27A	chr11	8685677	8685846	+	8685806	8685846	40	3	98.397	97.745	98.27	98.44	98.285	98.009	1953.308707	1620.77527	2177.916831	1818.869132	2075.507655	1971.011157	P	6	TRUE	98.2446666666667	98.1373333333333	-0.10733333333333	0.676966866740043	1	NS	NS
ENSG00000104763.22_1_D	ENST00000314146,ENST00000636455,ENST00000636577	ENSG00000104763.22	ASAH1	chr8	18056414	18057623	-	18056414	18057533	1119	3	100	100	100	100	100	100	173.862915	183.528178	178.301344	180.417503	193.018	169.226038	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000104763.22_2_D	ENST00000314146,ENST00000636455,ENST00000636577	ENSG00000104763.22	ASAH1	chr8	18057197	18057623	-	18057197	18057533	336	3	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000104763.22_3_P	ENST00000314146,ENST00000636455,ENST00000636577	ENSG00000104763.22	ASAH1	chr8	18057290	18057623	-	18057290	18057533	243	3	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000157335.23_1_S	ENST00000314151	ENSG00000157335.23	CLEC18C	chr16	70186482	70186895	+	70186520	70186895	375	1	NA	100	NA	100	NA	100	0	0.731084	0	1.823825	0	3.192855	S	2	TRUE	100	100	0	NA	NA	NS	NS
ENSG00000253729.11_1_S	ENST00000314191	ENSG00000253729.11	PRKDC	chr8	47773108	47774377	-	47773108	47774172	1064	1	100	100	100	100	100	100	67.471366	75.825492	76.692632	74.162379	64.927973	77.088608	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000181004.11_1_S	ENST00000314218	ENSG00000181004.11	BBS12	chr4	122741882	122744102	+	122744025	122744102	77	1	100	100	100	100	100	100	5.906179	7.797586	6.894427	6.805306	6.252831	7.1957	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000111077.20_1_S	ENST00000314250	ENSG00000111077.20	TNS2	chr12	53063743	53064372	+	53063882	53064372	490	1	100	100	100	100	100	100	6.909344	9.307573	7.753606	10.069828	8.019964	6.668077	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000177728.19_1_P	ENST00000314256	ENSG00000177728.19	TMEM94	chr17	75499261	75500088	+	75499334	75500088	754	2	89.642	83.083	82.963	75.569	85.037	84.298	64.665507	55.650547	52.112726	50.805988	55.923809	53.760756	P	6	TRUE	81.6346666666667	85.2293333333333	3.59466666666665	0.397631897945326	1	NS	NS
ENSG00000177728.19_2_D	ENST00000314256	ENSG00000177728.19	TMEM94	chr17	75499261	75500452	+	75499334	75500452	1118	2	10.358	16.917	17.037	24.431	14.963	15.702	7.471693	11.331272	10.701727	16.425187	9.840655	10.01388	D	6	TRUE	18.3653333333333	14.7706666666667	-3.59466666666667	0.397631897945325	1	NS	NS
ENSG00000138468.18_1_D	ENST00000314261	ENSG00000138468.18	SENP7	chr3	101324204	101326080	-	101324204	101325942	1738	2	0	0	10.101	0	17.792	0	0	0	6.270141	0	11.111193	0	D	2	TRUE	5.93066666666667	3.367	-2.56366666666667	0.730752410336648	1	NS	NS
ENSG00000138468.18_2_P	ENST00000314261	ENSG00000138468.18	SENP7	chr3	101324272	101326080	-	101324272	101325942	1670	2	100	100	89.899	100	82.208	100	73.000182	74.075524	55.801524	71.872456	51.338877	59.496639	P	6	TRUE	94.0693333333333	96.633	2.56366666666666	0.730752410336649	1	NS	NS
ENSG00000063978.19_1_S	ENST00000314289,ENST00000511859,ENST00000927016,ENST00001074078,ENST00001140027	ENSG00000063978.19	RNF4	chr4	2513669	2515851	+	2513819	2515851	2032	1	100	100	100	100	100	100	70.735885	68.959384	73.739074	60.995908	65.032926	70.855703	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000088756.15_1_P	ENST00000314319	ENSG00000088756.15	ARHGAP28	chr18	6912059	6913780	+	6912154	6913780	1626	2	0	0	0	0	20.07	39.773	0	0	0	0	1.902502	4.394384	P	2	TRUE	19.9476666666667	0	-19.9476666666667	0.224457351240262	1	NS	NS
ENSG00000088756.15_2_D	ENST00000314319	ENSG00000088756.15	ARHGAP28	chr18	6912059	6915716	+	6912154	6915716	3562	2	100	100	100	100	79.93	60.227	7.339645	6.306325	9.732874	7.722136	7.57675	6.654208	D	6	TRUE	80.0523333333333	100	19.9476666666667	0.224457351240262	1	NS	NS
ENSG00000100014.22_1_P	ENST00000314328	ENSG00000100014.22	SPECC1L	chr22	24414533	24415581	+	24414623	24415581	958	3	0	11.271	8.35	0	0	0	0	7.663283	5.496453	0	0	0	P	2	TRUE	0	6.54033333333333	6.54033333333333	0.192403597225046	1	NS	NS
ENSG00000100014.22_2_D	ENST00000314328	ENSG00000100014.22	SPECC1L	chr22	24414533	24417253	+	24414623	24417253	2630	3	78.041	66.938	62.688	83.229	77.272	74.694	47.650213	45.511263	41.267562	54.357782	52.951739	51.67368	D	6	TRUE	78.3983333333333	69.2223333333333	-9.176	0.17409210308925	1	NS	NS
ENSG00000100014.22_3_D	ENST00000314328	ENSG00000100014.22	SPECC1L	chr22	24414533	24417740	+	24414623	24417740	3117	3	21.959	21.791	28.962	16.771	22.728	25.306	13.407417	14.815746	19.065578	10.953668	15.574721	17.506398	D	6	TRUE	21.6016666666667	24.2373333333333	2.63566666666667	0.48880971891419	1	NS	NS
ENSG00000177674.18_1_S	ENST00000314340,ENST00000376637,ENST00000510878,ENST00000856549,ENST00000977953,ENST00000977955,ENST00001144039	ENSG00000177674.18	AGTRAP	chr1	11750076	11750771	+	11750286	11750771	485	1	100	100	100	100	100	100	2.086196	1.870075	3.406685	1.254782	0.706497	0.878642	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000123975.7_1_S	ENST00000314355,ENST00001092163,ENST00001138007,ENST00000940743,ENST00001092162	ENSG00000123975.7	CKS2	chr9	89316372	89316703	+	89316480	89316703	223	1	100	100	100	100	100	100	34.864001	35.431939	39.346169	24.404332	22.764967	47.769605	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000120733.17_1_S	ENST00000314358	ENSG00000120733.17	KDM3B	chr5	138435619	138437027	+	138435700	138437027	1327	1	100	100	100	100	100	100	85.807385	87.55296	88.875004	89.510378	83.444177	97.307669	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000177025.3_1_S	ENST00000314391	ENSG00000177025.3	C19orf18	chr19	57958436	57958717	-	57958436	57958601	165	1	NA	100	100	100	100	NA	0	4.852877	1.277393	2.708524	1.02515	0	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000177692.15_1_D	ENST00000314399	ENSG00000177692.15	DNAJC28	chr21	33488189	33489424	-	33488189	33488226	37	2	0	100	100	100	100	0	0	8.336451	7.621507	6.541954	7.599924	0	D	4	TRUE	66.6666666666667	66.6666666666667	0	1	1	NS	NS
ENSG00000177692.15_2_P	ENST00000314399	ENSG00000177692.15	DNAJC28	chr21	33488220	33489424	-	33488220	33488226	6	2	100	0	0	0	0	100	8.262878	0	0	0	0	7.286544	P	2	TRUE	33.3333333333333	33.3333333333333	0	1	1	NS	NS
ENSG00000163608.17_1_D	ENST00000314400	ENSG00000163608.17	RMP64	chr3	113002443	113006004	-	113002443	113005535	3092	3	100	100	100	100	100	100	15.606031	12.841229	14.816964	10.91546	12.014041	15.175874	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000163608.17_2_P	ENST00000314400	ENSG00000163608.17	RMP64	chr3	113004847	113006004	-	113004847	113005535	688	3	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000147130.16_1_S	ENST00000314425	ENSG00000147130.16	ZMYM3	chrX	71239623	71241108	-	71239623	71240915	1292	1	100	100	100	100	100	100	143.59738	124.522951	114.051309	139.905209	130.829789	136.596211	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000131042.17_1_D	ENST00000314446	ENSG00000131042.17	LILRB2	chr19	54273820	54274829	-	54273820	54274682	862	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000131042.17_2_P	ENST00000314446	ENSG00000131042.17	LILRB2	chr19	54274465	54274829	-	54274465	54274682	217	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000181264.11_1_P	ENST00000314475,ENST00000529187	ENSG00000181264.11	TLCD5	chr11	120329976	120330642	+	120330515	120330642	127	3	23.872	31.255	0	0	0	29.143	4.376207	6.413883	0	0	0	6.502331	P	3	TRUE	9.71433333333333	18.3756666666667	8.66133333333333	0.557200476491124	1	NS	NS
ENSG00000181264.11_2_D	ENST00000314475,ENST00000529187	ENSG00000181264.11	TLCD5	chr11	120329976	120333194	+	120330515	120333194	2679	3	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000181264.11_3_D	ENST00000314475,ENST00000529187	ENSG00000181264.11	TLCD5	chr11	120329976	120333682	+	120330515	120333682	3167	3	76.128	68.745	100	100	100	70.857	13.955546	14.106982	15.022118	16.077209	14.560387	15.809577	D	6	TRUE	90.2856666666667	81.6243333333333	-8.66133333333333	0.557200476491124	1	NS	NS
